,date,open,high,low,close,volume,stock_name,%_change,change,year,quarter,month
1326,2023-11-10,36780,36780,35690,36350,121600,CMG,-0.55,-200.0,2023,4,11
1327,2023-11-13,36150,36620,36150,36190,173000,CMG,-0.44,-160.0,2023,4,11
1328,2023-11-14,36190,37090,36000,37090,229000,CMG,2.49,900.0,2023,4,11
1329,2023-11-15,37560,37560,37020,37020,115800,CMG,-0.19,-70.0,2023,4,11
1330,2023-11-16,37330,37330,36820,37170,101800,CMG,0.41,150.0,2023,4,11
1331,2023-11-17,37250,37560,36820,37130,35600,CMG,-0.11,-40.0,2023,4,11
1332,2023-11-20,37020,37560,36860,37020,58900,CMG,-0.3,-110.0,2023,4,11
1333,2023-11-21,37520,38740,36390,38740,366800,CMG,4.65,1720.0,2023,4,11
1334,2023-11-22,38740,38970,38350,38700,43600,CMG,-0.1,-40.0,2023,4,11
1335,2023-11-23,38850,38850,37490,37600,77400,CMG,-2.84,-1100.0,2023,4,11
1336,2023-11-24,37600,38190,37210,38190,67400,CMG,1.57,590.0,2023,4,11
1337,2023-11-27,38190,38190,37600,38110,80000,CMG,-0.21,-80.0,2023,4,11
1338,2023-11-28,38310,38310,37720,38150,63900,CMG,0.1,40.0,2023,4,11
1339,2023-11-29,38350,38500,37720,38310,644100,CMG,0.42,160.0,2023,4,11
1340,2023-11-30,38500,38500,36390,38270,200300,CMG,-0.1,-40.0,2023,4,11
1341,2023-12-01,38270,38270,37560,38190,78300,CMG,-0.21,-80.0,2023,4,12
1342,2023-12-04,38150,38190,37490,37880,185900,CMG,-0.81,-310.0,2023,4,12
1343,2023-12-05,37900,38500,37550,38250,87800,CMG,0.98,370.0,2023,4,12
1344,2023-12-06,38250,39150,38250,39000,151000,CMG,1.96,750.0,2023,4,12
1345,2023-12-07,39000,39250,37900,38600,320500,CMG,-1.03,-400.0,2023,4,12
1346,2023-12-08,38900,38950,38050,38950,229500,CMG,0.91,350.0,2023,4,12
1347,2023-12-11,38350,38950,38300,38850,44500,CMG,-0.26,-100.0,2023,4,12
1348,2023-12-12,38300,39000,38300,39000,340100,CMG,0.39,150.0,2023,4,12
1349,2023-12-13,39050,39050,37000,38900,265900,CMG,-0.26,-100.0,2023,4,12
1350,2023-12-14,38400,39000,38350,38900,148000,CMG,0.0,0.0,2023,4,12
1351,2023-12-15,38900,39000,38600,39000,326000,CMG,0.26,100.0,2023,4,12
1352,2023-12-18,39000,39100,38600,39100,83700,CMG,0.26,100.0,2023,4,12
1353,2023-12-19,38900,38900,38150,38900,26100,CMG,-0.51,-200.0,2023,4,12
1354,2023-12-20,38950,39000,38300,38900,12800,CMG,0.0,0.0,2023,4,12
1355,2023-12-21,38700,39200,38500,39150,36400,CMG,0.64,250.0,2023,4,12
1356,2023-12-22,39150,40000,37000,39600,254200,CMG,1.15,450.0,2023,4,12
1357,2023-12-25,39550,40400,39550,40400,165400,CMG,2.02,800.0,2023,4,12
1358,2023-12-26,41400,41400,40400,41000,174000,CMG,1.49,600.0,2023,4,12
1359,2023-12-27,41250,41250,38200,41000,319800,CMG,0.0,0.0,2023,4,12
1360,2023-12-28,41000,41500,38500,41200,581600,CMG,0.49,200.0,2023,4,12
1361,2023-12-29,41200,43500,38800,43500,881900,CMG,5.58,2300.0,2023,4,12
1362,2024-01-02,43500,44450,43500,44100,147700,CMG,1.38,600.0,2024,1,1
1363,2024-01-03,45400,45400,43600,44150,141500,CMG,0.11,50.0,2024,1,1
1364,2024-01-04,44800,44800,43500,43850,88200,CMG,-0.68,-300.0,2024,1,1
1365,2024-01-05,44350,44350,42800,43000,89800,CMG,-1.94,-850.0,2024,1,1
1366,2024-01-08,42950,42950,40000,41450,399400,CMG,-3.6,-1550.0,2024,1,1
1367,2024-01-09,41500,41500,40850,41200,99300,CMG,-0.6,-250.0,2024,1,1
1368,2024-01-10,40850,41400,40850,41350,84500,CMG,0.36,150.0,2024,1,1
1369,2024-01-11,41000,41150,40300,40850,286600,CMG,-1.21,-500.0,2024,1,1
1370,2024-01-12,40800,40800,40050,40500,150600,CMG,-0.86,-350.0,2024,1,1
1371,2024-01-15,40200,40450,38000,40200,390200,CMG,-0.74,-300.0,2024,1,1
1372,2024-01-16,40300,40500,39700,40500,56800,CMG,0.75,300.0,2024,1,1
1373,2024-01-17,40450,40600,39850,40000,181100,CMG,-1.23,-500.0,2024,1,1
1374,2024-01-18,39700,39950,39500,39500,228400,CMG,-1.25,-500.0,2024,1,1
1375,2024-01-19,39600,40300,37400,40000,419100,CMG,1.27,500.0,2024,1,1
1376,2024-01-22,40300,40300,39650,40000,166800,CMG,0.0,0.0,2024,1,1
1377,2024-01-23,40000,40000,38950,39250,149500,CMG,-1.88,-750.0,2024,1,1
1378,2024-01-24,38850,39350,37550,39250,265300,CMG,0.0,0.0,2024,1,1
1379,2024-01-25,39250,39250,38900,39200,73100,CMG,-0.13,-50.0,2024,1,1
1380,2024-01-26,39000,39950,39000,39900,122400,CMG,1.79,700.0,2024,1,1
1381,2024-01-29,39900,39950,39500,39750,58700,CMG,-0.38,-150.0,2024,1,1
1382,2024-01-30,39400,40000,39200,40000,64200,CMG,0.63,250.0,2024,1,1
1383,2024-01-31,39200,39950,39200,39900,120900,CMG,-0.25,-100.0,2024,1,1
1384,2024-02-01,39300,41200,39300,40900,121400,CMG,2.51,1000.0,2024,1,2
1385,2024-02-02,40900,42000,40350,42000,144500,CMG,2.69,1100.0,2024,1,2
1386,2024-02-05,41800,41950,41200,41850,60000,CMG,-0.36,-150.0,2024,1,2
1387,2024-02-06,41150,41300,40650,40950,136600,CMG,-2.15,-900.0,2024,1,2
1388,2024-02-07,40900,40950,39050,40750,167600,CMG,-0.49,-200.0,2024,1,2
1389,2024-02-15,40500,40700,40000,40700,104800,CMG,-0.12,-50.0,2024,1,2
1390,2024-02-16,40500,40600,40050,40450,121800,CMG,-0.61,-250.0,2024,1,2
1391,2024-02-19,40500,40600,39050,40500,180000,CMG,0.12,50.0,2024,1,2
1392,2024-02-20,40350,40450,40100,40450,203500,CMG,-0.12,-50.0,2024,1,2
1393,2024-02-21,40500,40500,40000,40200,88700,CMG,-0.62,-250.0,2024,1,2
1394,2024-02-22,40200,40200,39750,40100,72300,CMG,-0.25,-100.0,2024,1,2
1395,2024-02-23,40050,40200,39750,39900,80200,CMG,-0.5,-200.0,2024,1,2
1396,2024-02-26,39900,40200,39500,40000,102000,CMG,0.25,100.0,2024,1,2
1397,2024-02-27,40000,40200,39400,40200,135100,CMG,0.5,200.0,2024,1,2
1398,2024-02-28,40200,40200,39600,40000,177200,CMG,-0.5,-200.0,2024,1,2
1399,2024-02-29,40000,40000,37600,39950,347700,CMG,-0.12,-50.0,2024,1,2
1400,2024-03-01,39950,41700,39950,41200,260600,CMG,3.13,1250.0,2024,1,3
1401,2024-03-04,41100,41100,40800,40800,379300,CMG,-0.97,-400.0,2024,1,3
1402,2024-03-05,40500,41250,38450,41250,605100,CMG,1.1,450.0,2024,1,3
1403,2024-03-06,41250,41250,40300,41000,77800,CMG,-0.61,-250.0,2024,1,3
1404,2024-03-07,40800,40800,40150,40350,114300,CMG,-1.59,-650.0,2024,1,3
1405,2024-03-08,40300,40300,39500,39800,184900,CMG,-1.36,-550.0,2024,1,3
1406,2024-03-11,39800,39800,38050,39200,463800,CMG,-1.51,-600.0,2024,1,3
1407,2024-03-12,39000,40950,38050,40600,528800,CMG,3.57,1400.0,2024,1,3
1408,2024-03-13,40950,42800,40850,41950,386500,CMG,3.33,1350.0,2024,1,3
1409,2024-03-14,41950,41950,40500,41650,247300,CMG,-0.72,-300.0,2024,1,3
1410,2024-03-15,41650,41650,40000,41500,219900,CMG,-0.36,-150.0,2024,1,3
1411,2024-03-18,41450,41450,39700,40950,205300,CMG,-1.33,-550.0,2024,1,3
1412,2024-03-19,40700,40700,39650,39700,187700,CMG,-3.05,-1250.0,2024,1,3
1413,2024-03-20,39800,40050,39200,40050,139300,CMG,0.88,350.0,2024,1,3
1414,2024-03-21,40000,40000,38100,39800,1093500,CMG,-0.62,-250.0,2024,1,3
1415,2024-03-22,39600,40400,38500,40000,292400,CMG,0.5,200.0,2024,1,3
1416,2024-03-25,40000,40400,39200,39300,111800,CMG,-1.75,-700.0,2024,1,3
1417,2024-03-26,39300,40600,38900,40150,1049400,CMG,2.16,850.0,2024,1,3
1418,2024-03-27,40150,40250,39600,40150,169800,CMG,0.0,0.0,2024,1,3
1419,2024-03-28,40000,40450,40000,40450,195300,CMG,0.75,300.0,2024,1,3
